id,name,composition,ingredients,servings,difficulty,thumbnail,time,orders,photo
6892074,초코스콘,가볍게,[필수재료] 밀가루(중력분) 200g| 코코아가루 12g| 우유 70g| 포도씨유 4숟가락| 올리고당 2숟가락| 달걀 1개| 베이킹파우더 8g| 소금 약간| 초코칩 65g [달걀물재료] 달걀노른자 1개| 우유 1숟가락,6인분이상,중급,https://recipe1.ezmember.co.kr/cache/recipe/2018/07/06/d7fbda2fcc619540b9099ec7ff3e90461.jpg,60분 이내,"|1. 포도씨유, 올리고당, 달걀, 우유를 넣고 섞는다.|2. 중력분, 코코아가루, 베이킹파우더를 체치고 소금을 넣고 섞은 후 1를 붓는다.|3. 초코칩을 넣고 섞은 후 한 덩어리 뭉친다.|4. 반죽을 손으로 눌러 펼친 후 6등분 한다.|5. 달걀물을 윗면에 발라 준 후 210도 예열된 오븐에 15~18분 구워 완성한다.",|https://recipe1.ezmember.co.kr/cache/recipe/2018/07/06/b025fd7d53231f282b8d1725fe8d781d1.png|https://recipe1.ezmember.co.kr/cache/recipe/2018/07/06/2b7f9c2d95d1d1830f8af80b449a2ce01.png|https://recipe1.ezmember.co.kr/cache/recipe/2018/07/06/28662b26cfd062cdff37444b7f07fbed1.png|https://recipe1.ezmember.co.kr/cache/recipe/2018/07/06/b937dd03ab29b76415029a4ce010659f1.png|https://recipe1.ezmember.co.kr/cache/recipe/2018/07/06/9d8fbef97df6777cf95b9a30c5b1a5fd1.png
6892075,사과양파샐러드,가볍게,[필수재료] 사과 1개| 양파 1/4개| 다진견과류 1숟가락 [소스재료] 마요네즈 3숟가락| 머스타드 1/2숟가락| 소금 약간,2인분,초급,https://recipe1.ezmember.co.kr/cache/recipe/2018/07/06/6df4b7dbd01bda4a1932b2d90fb4d96b1.png,10분 이내,"|1. 사과, 양파는 채 썰어 서 준비한다.|2. 양파는 찬물에 잠시 담가 매운맛을 제거 한다.|3. 볼에 사과, 양파를 넣고 소스재료를 넣어 버무려 완성한다.",|https://recipe1.ezmember.co.kr/cache/recipe/2018/07/06/68602c635dd39f4b44bcddb4d1b7f8641.png|https://recipe1.ezmember.co.kr/cache/recipe/2018/07/06/671bc12b22ad1e0227ed88231dcdfd9a1.png|https://recipe1.ezmember.co.kr/cache/recipe/2018/07/06/d6840aea17089f0ee7918edd1c97b2401.png
6892076,방탄커피,가볍게,[필수재료] 카누블랙커피 3g| 뜨거운물 237g| 무염버터 30g| MCT코코넛오일 1숟가락,2인분,초급,https://recipe1.ezmember.co.kr/cache/recipe/2018/07/06/a30ce3b0af5eb7c94d9c35902e99072b1.png,10분 이내,"|1. 블랙커피는 뜨거운 물을 넣고 녹인다.|2. 커피에 MCT코코넛오일, 무염버터를 넣는다.|3. 믹서기에 넣고 약 20초간 돌려 완성한다.",|https://recipe1.ezmember.co.kr/cache/recipe/2018/07/06/2fe6ce46fc5693c5d61ead07f0d8d0741.png|https://recipe1.ezmember.co.kr/cache/recipe/2018/07/06/302e0338cbd4f9d1497c1481e71561381.png|https://recipe1.ezmember.co.kr/cache/recipe/2018/07/06/e5443b00c5a751947414574c5940d79d1.png
6892084,참치멜트토스트,가볍게,[필수재료] 참치캔 1개| 식빵 4장| 양파 1/4개| 체다치즈 3장| 모차렐라치즈 2/3종이컵| 버터 약간 [양념재료] 마요네즈 5숟가락| 설탕 1/3숟가락| 후춧가루 약간,2인분,초급,https://recipe1.ezmember.co.kr/cache/recipe/2018/07/06/b45103af6fb91d7e2b569d234b5b1e921.png,30분 이내,"|1. 참치는 기름을 빼 준비한다.|2. 양파는 다져서 준비한다.|3. 볼에 참치, 양파, 분량의 양념재료를 넣고 섞는다.|4. 식빵 위에 체다치즈를 가득 채운다.|5. 그 위에 참치마요를 올리고 모차렐라치즈를 올린다.|6. 5에 다른 식빵 한 장을 덮는다.|7. 팬에 버터를 녹이고 약불에서 노릇하게 구워 완성한다.",|https://recipe1.ezmember.co.kr/cache/recipe/2018/07/06/5e186aa25ae94f8f1f310ca99e1208451.png|https://recipe1.ezmember.co.kr/cache/recipe/2018/07/06/56bad15ecd83ffe80992cc8c1743f9971.png|https://recipe1.ezmember.co.kr/cache/recipe/2018/07/06/8028f6bd855a8568d2cfe1327d8b6aad1.png|https://recipe1.ezmember.co.kr/cache/recipe/2018/07/06/c6221e5ad1de86f733c55aaf32918d331.png|https://recipe1.ezmember.co.kr/cache/recipe/2018/07/06/a57247bbf80f5633590c698eb5d76e081.png|https://recipe1.ezmember.co.kr/cache/recipe/2018/07/06/80dcd64fdc302ee2a05a5f35b5a0d3bb1.png|https://recipe1.ezmember.co.kr/cache/recipe/2018/07/06/8d1905c0ea24ca1eec6c96d75a8c7a241.png
6892086,치킨너겟깐풍,가볍게,[필수재료] 치킨너겟 200g| 다진 당근 1/6개| 다진 청양고추 1개| 다진 대파 5cm| 다진 마늘 1숟가락 [소스재료] 진간장 2숟가락| 설탕 2숟가락| 식초 2숟가락| 물 3숟가락,2인분,초급,https://recipe1.ezmember.co.kr/cache/recipe/2018/07/20/beffe1abd4bd6726db6c5d3cc16dcb651.png,10분 이내,"|1. 치킨너겟은 기름에 튀긴다.|2. 기름 두른 팬에 다진마늘, 다진대파, 다진당근, 다진청양고추를 넣고 볶는다,|3. 소스재료를 넣어 졸이듯 끓인다.|4. 튀긴 너겟을 넣어 버무려 완성한다.",|https://recipe1.ezmember.co.kr/cache/recipe/2018/07/06/7b5754dca937927fe9f80e78392f5a771.png|https://recipe1.ezmember.co.kr/cache/recipe/2018/07/06/871c4a8ac6a5f24d3c8ea8de83ea29111.png|https://recipe1.ezmember.co.kr/cache/recipe/2018/07/06/edc72a14a4fbecd2839d9e1687ab25071.png|https://recipe1.ezmember.co.kr/cache/recipe/2018/07/06/0b0a889defd65228a71ddbf78b34ae191.png
6892087,마늘쫑어묵볶음,든든하게,[필수재료] 마늘쫑 1줌| 판어묵 2장| 양파 1/4개| 당근 1/6개 [양념재료] 간장 2숟가락| 올리고당 1숟가락| 맛술 1숟가락| 통깨 1/2숟가락,4인분,초급,https://recipe1.ezmember.co.kr/cache/recipe/2018/07/06/72c0d2e8a961fa0d8b2cd979c179bab91.jpg,30분 이내,"|1. 1. 양파, 당근, 판어묵은 채 썰어 준비한다.|2. 마늘쫑은 약 5cm 길이로 썰어 준비한다.|3. 마늘쫑은 끓는 물에 소금을 약간 넣어 약 1분간 데쳐 낸다.|4. 예열된 팬에 기름을 두르고 양파, 당근을 볶는다.|5. 양파가 투명해 지면 어묵, 마늘쫑 순서로 볶는다.|6. 간장, 올리고당, 맛술을 넣어 볶는다.|7. 통깨를 넣어 섞어 완성한다.",|https://recipe1.ezmember.co.kr/cache/recipe/2018/07/06/486ad5cdfa1fd5264aa2ba8c24b1c59d1.jpg|https://recipe1.ezmember.co.kr/cache/recipe/2018/07/06/86dcc0b7f99fad789e633122319ca04c1.png|https://recipe1.ezmember.co.kr/cache/recipe/2018/07/06/692b3992d27e328cfbff856b00ad83271.png|https://recipe1.ezmember.co.kr/cache/recipe/2018/07/06/f732f1ce690a92e4f8e0c21bcf1a08b31.png|https://recipe1.ezmember.co.kr/cache/recipe/2018/07/06/f5490da8da0c38bb54dcd6953ee5e4c11.png|https://recipe1.ezmember.co.kr/cache/recipe/2018/07/06/a7242a95d888535cb0c6ae46f703cd4b1.png|https://recipe1.ezmember.co.kr/cache/recipe/2018/07/06/c53319d73a5628a66992db5c4bf67b701.png
6892088,스팸짜글이,푸짐하게,[필수재료] 스팸 200g| 양파 1/4개| 감자 1/4개| 두부 1/4모| 애호박 1/4개| 대파 1/4대| 물 2종이컵 [양념재료] 고추장 2숟가락| 고춧가루 1숟가락| 국간장 1숟가락| 다진마늘 1숟가락| 후춧가루 1/2숟가락,2인분,초급,https://recipe1.ezmember.co.kr/cache/recipe/2018/07/20/9635738e689f034b9d7eca3e14b75e2f1.png,10분 이내,"|1. 재료들은 모두 깍둑 썰어 준비한다.|2. 양념재료를 섞는다.|3. 냄비에 재료들을 모두 담고, 물을 붓고 끓인다.|4. 섞은 양념을 넣고 끓여 완성한다.",|https://recipe1.ezmember.co.kr/cache/recipe/2018/07/06/481d77358ce134d82637e2a980a28be11.png|https://recipe1.ezmember.co.kr/cache/recipe/2018/07/06/bf885c26d394f6e960f80466dc4216da1.png|https://recipe1.ezmember.co.kr/cache/recipe/2018/07/06/799a46d1974c653235cb53bb1d8c948e1.png|https://recipe1.ezmember.co.kr/cache/recipe/2018/07/06/4127ac8548b10b20273c8394862befad1.png
6892201,시나몬쿠키,가볍게,[필수재료] 실온에녹인버터 140g| 황설탕 150g| 달걀 1개| 꿀 2숟가락| 박력분 300g| 베이킹파우더 6g| 시나몬가루 7g| 소금 약간,6인분이상,중급,https://recipe1.ezmember.co.kr/cache/recipe/2018/07/09/4984de1fdb317f24eb950e8bd1ce61f51.png,30분 이내,"|1. 실온에 녹인 버터에 황설탕을 2번 나눠 넣어 섞은 후 꿀을 넣는다.|2. 달걀을 2번 나눠 넣어 섞는다.|3. 박력분, 베이킹파우더, 시나몬가루를 체 쳐 넣은 후 소금을 넣는다.|4. 반죽을 20g 정도 떼어 동그랗게 만들어 누른 후 180도 예열된 오븐에 13~15분 구워 완성한다.",|https://recipe1.ezmember.co.kr/cache/recipe/2018/07/09/9f8e661eab4c9710a7418b7aa180cd9d1.png|https://recipe1.ezmember.co.kr/cache/recipe/2018/07/09/3f4fb363b50cd797f43816e775fbf9611.png|https://recipe1.ezmember.co.kr/cache/recipe/2018/07/09/c295968c232ad722b5accc64f8647a861.png|https://recipe1.ezmember.co.kr/cache/recipe/2018/07/09/1af07c72420160b244a1116b0a48005b1.png
6892202,간장국수,든든하게,[필수재료] 소면 1인분| 청양고추 1개| 홍고추 1/2개| 얼음 약간 [양념재료] 쯔유 1/2종이컵| 물 1/2종이컵,1인분,초급,https://recipe1.ezmember.co.kr/cache/recipe/2018/07/09/7335c6b54c19ec5fadfb5dab3ae32d6c1.png,10분 이내,"|1. 청양고추, 홍고추는 송송 썰어 준비한다.|2. 냄비에 물이 끓으면 소면을 넣는다.|3. 물이 끓어오르면 찬물을 넣는다.|4. 면이 다 익으면 찬물에 씻는다.|5. 면은 얼음 물에 넣어 준비한다.|6. 그릇에 쯔유, 물, 청양고추를 넣고 양념간장을 만들어 완성한다.",|https://recipe1.ezmember.co.kr/cache/recipe/2018/07/09/b7a77655d867528cf9ad13c51117b8d91.png|https://recipe1.ezmember.co.kr/cache/recipe/2018/07/09/188598fbae588cace8187859dfec72b91.png|https://recipe1.ezmember.co.kr/cache/recipe/2018/07/09/25014e5636755a0016c0d173c5f5df801.png|https://recipe1.ezmember.co.kr/cache/recipe/2018/07/09/844fe84826d5a2e23d58213d0da875461.png|https://recipe1.ezmember.co.kr/cache/recipe/2018/07/09/b83255b1444aca2f04dac114ed221a8b1.png|https://recipe1.ezmember.co.kr/cache/recipe/2018/07/09/1c2b8f96d97613be5dfc7b77507f4a741.png
6892286,토마토미역냉채,가볍게,[필수재료] 건미역 1줌| 물 2종이컵| 토마토 1/2개 [양념재료] 연두순 1.5숟가락| 사과식초 1/4종이컵| 생강즙 약간(2g)| 소금 약간(2g),2인분,아무나,https://recipe1.ezmember.co.kr/cache/recipe/2018/07/10/924fb172fe0c1d6453fcbe28c90f04e11.png,10분 이내,"|1. 볼에 물, 소금, 건미역을 넣고 15분간 불린다.|2. 토마토는 끓는 물에 데쳐 껍질을 제거한다.|3. 토마토의 과육과 씨를 분리 후, 과육을 길이 4cm, 두께 0.7cm로 썬다.|4. 블렌더에 토마토씨, 썰고남은 과육, 양념재료를 넣고 갈아준다.|5. 불린 미역은 물기를 제거한 후 한입크기 (약 3cm)로 썬다.|6. 불린 미역에 토마토소스, 채썬 과육을 넣고 골고루 무쳐 완성한다.",|https://recipe1.ezmember.co.kr/cache/recipe/2018/07/10/329ee10855d04c9a10d1600cba2e4ebb1.png|https://recipe1.ezmember.co.kr/cache/recipe/2018/07/10/20e9b5b157d1683a7f6601c41d12d1691.png|https://recipe1.ezmember.co.kr/cache/recipe/2018/07/10/20b3a8d5d95d7bd51d1bbcfaeab7760a1.png|https://recipe1.ezmember.co.kr/cache/recipe/2018/07/10/872419c29a83a31c2e509554310531a91.png|https://recipe1.ezmember.co.kr/cache/recipe/2018/07/10/983c36dffe566452d52d5572a4ff6ae31.png|https://recipe1.ezmember.co.kr/cache/recipe/2018/07/10/0d91026dc5b1540451d9f5e149dadd7e1.png
6892287,산딸기망고스무디,가볍게,[산딸기스무디 재료] 산딸기 1종이컵| 얼음 1종이컵| 플레인요거트 1종이컵| 꿀 2숟가락 [망고스무디재료] 망고 1개| 얼음 1종이컵| 플레인요거트 1종이컵| 꿀 2숟가락,2인분,초급,https://recipe1.ezmember.co.kr/cache/recipe/2018/07/10/9ffbafb9278ef270467656a2e18ce2941.png,10분 이내,|1. 믹서기에 산딸기스무디 재료를 넣고 간다.|2. 믹서기에 망고스무디재료를 넣고 간다.|3. 컵에 산딸기스무디를 부은후 망고스무디를 부어 완성한다.,|https://recipe1.ezmember.co.kr/cache/recipe/2018/07/10/089ca7a022867a55f9108776939ef7481.png|https://recipe1.ezmember.co.kr/cache/recipe/2018/07/10/06c5a7696f405d20a8c110f89cf0ff721.png|https://recipe1.ezmember.co.kr/cache/recipe/2018/07/10/21323ad1956b68a391e6a68cd6dc7af61.png
6892288,와인통삼겹구이,든든하게,[필수재료] 통삼겹살 2줄(600g)| 통마늘 10개 [양념 재료] 레드와인 1종이컵| 올리고당 2숟가락| 맛술 2숟가락| 후추 약간 [선택재료] 쌈채소,4인분,중급,https://recipe1.ezmember.co.kr/cache/recipe/2018/07/10/2d4a639d32d88bbf0f60fc7b0b62e0af1.png,30분 이내,|1. 볼에 양념 재료를 넣어 양념장을 만든다.|2. 통삼겹살은 칼집을 낸다.|3. 예열된 팬에 4면을 겉면만 익힌다.|4. 만들어 놓은 양념을 고기에 부어 돌려가며 익힌다.|5. 통마늘도 함께 넣어 익힌다.|6. 와인의 알코올이 날아가면 뚜껑을 닫아 속까지 익힌다.|7. 양념이 고기에 스며들 때까지 익혀 완성한다.,|https://recipe1.ezmember.co.kr/cache/recipe/2018/07/10/81f0390122f68893b23ab605969f25121.png|https://recipe1.ezmember.co.kr/cache/recipe/2018/07/10/5ca33f2ba569667f358e23c5b7922c061.png|https://recipe1.ezmember.co.kr/cache/recipe/2018/07/10/71362a8ac3355fd6951a244e51ce2d051.png|https://recipe1.ezmember.co.kr/cache/recipe/2018/07/10/7c909b93c0077ee97871e0b7d04538381.png|https://recipe1.ezmember.co.kr/cache/recipe/2018/07/10/7512eca44e2bf953253f7269e260d7d71.png|https://recipe1.ezmember.co.kr/cache/recipe/2018/07/10/27a4d9435e6b73065983633d472124c01.png|https://recipe1.ezmember.co.kr/cache/recipe/2018/07/10/31d2ade35f4078dd5392a7fd25c9b7491.png
6892360,옥수수빵,가볍게,[필수재료] 박력분 120g| 옥수수가루 130g| 베이킹파우더 8g| 설탕 90g| 포도씨유 20g| 버터 100g| 달걀 4개| 우유 50g| 옥수수통조림 1캔(195g),6인분이상,중급,https://recipe1.ezmember.co.kr/cache/recipe/2018/07/11/83c226bacc5b4d3e9b9bcfd91d6f2beb1.jpg,60분 이내,"|1. 버터를 전자레인지에 40초 돌린다.|2. 버터, 설탕을 잘 푼 후 포도씨유를 넣고 잘 섞는다.|3. 박력분, 옥수수가루, 베이킹파우더를 체쳐 넣은 후 달걀, 우유를 넣는다.|4. 물기를 뺀 옥수수 통조림을 넣고 섞은 후 스쿱으로 한 스푼씩 떠서 팬에 올린다.|5. 180도 예열된 오븐에 25분 구워 완성한다.",|https://recipe1.ezmember.co.kr/cache/recipe/2018/07/11/3d6f56de0de806301e1d8d667969f8d51.png|https://recipe1.ezmember.co.kr/cache/recipe/2018/07/11/c162d7d6cb9fec053fe7d7d494c86e471.png|https://recipe1.ezmember.co.kr/cache/recipe/2018/07/11/7b8ceb14c7f69652fbaf9a42700310c21.png|https://recipe1.ezmember.co.kr/cache/recipe/2018/07/11/4c69dc398299f35ec79cb7b0531ef9e61.png|https://recipe1.ezmember.co.kr/cache/recipe/2018/07/11/b38a86cf41eadb6bef88b26ce37620171.png
6892362,곤약볶이,가볍게,[필수재료] 곤약 200g| 편썬어묵 1장| 채썬양파 1/4개| 어슷썬대파 1/4개| 물 2종이컵 [양념재료] 고추장 2숟가락| 고춧가루 2숟가락| 진간장 1숟가락| 설탕 2숟가락| 올리고당 1숟가락| 카레가루 1/2숟가락| 후추 1/2숟가락| 다진마늘 1숟가락,2인분,초급,https://recipe1.ezmember.co.kr/cache/recipe/2018/07/11/b4e46b1ac1f0462a8236e2ca12e1739d1.png,30분 이내,"|1. 곤약을 먹기좋은 크기로 썰어 준비한다.|2. 곤약을 물에 한번 데친다.|3. 팬에 곤약을 굽다가 물, 양념재료를 넣어 끓인다.|4. 어묵과 채소를 넣어주고 한번 더 끓여 완성한다.",|https://recipe1.ezmember.co.kr/cache/recipe/2018/07/11/49277212798cbf52dc1ec2352f502f9a1.png|https://recipe1.ezmember.co.kr/cache/recipe/2018/07/11/ac75eae835d6f0233afc9a25c4dda3a91.png|https://recipe1.ezmember.co.kr/cache/recipe/2018/07/11/553d165c36b1f88c89e92c2025f4564e1.png|https://recipe1.ezmember.co.kr/cache/recipe/2018/07/11/43af3d84deb45e8d3c6cdfc649c2d3de1.png
6892419,그래놀라,가볍게,[필수재료] 케일 4장| 사과 1/2개| 바나나 1/2개| 코코넛워터 1/2종이컵| 꿀 1숟가락| 골든그래놀라(크런치) 2종이컵| 자몽 1/2개| 레몬 1개| 로즈마리 약간,1인분,아무나,https://recipe1.ezmember.co.kr/cache/recipe/2018/07/12/7356ff4860c31fe4d48861a74ecc133b1.png,30분 이내,"|1. 사과와 바나나, 자몽, 레몬은 껍질을 벗기고 케일과 같이 한 입 크기로 썬다.|2. 믹서기에 케일, 사과, 바나나, 코코넛워터, 꿀을 넣고 간다.|3. 자에 그린스무디를 붓고 골든그래놀라를 넣는다.|4. 레몬, 자몽을 올린 후 로즈마리를 꽂아 완성한다.",|https://recipe1.ezmember.co.kr/cache/recipe/2018/07/12/acb21a9b7db468356ad1adf2ad5fd7891.png|https://recipe1.ezmember.co.kr/cache/recipe/2018/07/12/2bfe2bec70396a38f94fae81440ef04c1.png|https://recipe1.ezmember.co.kr/cache/recipe/2018/07/12/58780c595636cc409a0334f483b98e601.png|https://recipe1.ezmember.co.kr/cache/recipe/2018/07/12/9de0795188c7e5959a362759631c068b1.png
6892420,우유,가볍게,[필수재료] 아보카도 1개| 바나나 1개| 우유 400ml| 꿀 1숟가락,2인분,초급,https://recipe1.ezmember.co.kr/cache/recipe/2018/07/12/62c81ff9a9e61cc37389319364f3a2031.png,5분 이내,"|1. 아보카도는 씨와 껍질을 제거한다.|2. 믹서에 아보카도, 바나나, 우유, 꿀을 넣는다.|3. 모든재료를 갈아 컵에 담아 완성한다.",|https://recipe1.ezmember.co.kr/cache/recipe/2018/07/12/02d34f3549ca84de9e7c8ce6acd0fef71.png|https://recipe1.ezmember.co.kr/cache/recipe/2018/07/12/1470b055568666c02c75a84ed32631a91.png|https://recipe1.ezmember.co.kr/cache/recipe/2018/07/12/a3f405d818df9d661cfc9434876303131.png
6892422,살구빙수,가볍게,[필수재료] 살구 5개| 쿨피스 1종이컵| 연유 2숟가락| 애플민트,2인분,초급,https://recipe1.ezmember.co.kr/cache/recipe/2018/07/12/317307070021d153ddea407ef6529b9b1.png,30분 이내,"|1. 살구는 씨, 껍질을 제거한다.|2. 토핑용 살구 2개는 조각조각 자른다.|3. 살구 3개는 지퍼팩에 담아 쿨피스를 넣고 약 3시간 얼린다.|4. 우유는 냉동실에 약 30분간 얼린다.|5. 얼린 살구는 밀대로 두드린다.|6. 우유도 밀대로 두드린다.|7. 빙수 볼에 얼린 우유를 담는다.|8. 얼린 살구, 조각낸 살구, 연유, 애플민트를 올려 완성한다.",|https://recipe1.ezmember.co.kr/cache/recipe/2018/07/12/4248faa151c816e3cdd406f01ff5fb6d1.png|https://recipe1.ezmember.co.kr/cache/recipe/2018/07/12/df86dbdafc71d12ed7d7aac4220caac81.png|https://recipe1.ezmember.co.kr/cache/recipe/2018/07/12/e6a1600c57232126b24f045934372cd61.png|https://recipe1.ezmember.co.kr/cache/recipe/2018/07/12/e1abfbdfdbd67c4c793b9d6616bc5c301.png|https://recipe1.ezmember.co.kr/cache/recipe/2018/07/12/ed86d0fc7a14acaa0740dc480db507051.png|https://recipe1.ezmember.co.kr/cache/recipe/2018/07/12/98f98ba042e8f87825cf2915aa579f1d1.png|https://recipe1.ezmember.co.kr/cache/recipe/2018/07/12/d6e9de766a57a4a2dbe81b758fb37c0c1.png|https://recipe1.ezmember.co.kr/cache/recipe/2018/07/12/d9f7a63d2ce5fc95287d63ecf40769a61.png
6892425,콩나물장조림,든든하게,[필수재료] 콩나물 1봉지(400g)| 물 1/2종이컵| 참기름 1숟가락| 통깨 1숟가락| 쪽파 2대 [양념장재료] 간장 5숟가락| 물엿 1+1/2숟가락,2인분,초급,https://recipe1.ezmember.co.kr/cache/recipe/2018/07/12/59a9ae7dc8e92f72e620ac909826c7671.png,30분 이내,"|1. 냄비에 콩나물과 물, 간장을 넣고 한소끔 끓여 익힌다.|2. 물엿을 넣고 국물이 거의 없어질때까지 조린다.|3. 불을 끄고 참기름을 두른 후 쪽파와 통깨를 뿌려 완성한다.",|https://recipe1.ezmember.co.kr/cache/recipe/2018/07/12/03a18df4d1444ab9dc762459e8b74ce51.png|https://recipe1.ezmember.co.kr/cache/recipe/2018/07/12/048c9e567544cf96d6ec4608d57651ab1.png|https://recipe1.ezmember.co.kr/cache/recipe/2018/07/12/1d402ec69b690c311000c383624a3d751.png
6892428,마약달걀,든든하게,[필수재료] 달걀 7개 [양념재료] 대파 1대| 물 1종이컵| 진간장 1종이컵| 설탕 3/4종이컵| 참기름 약간| 다진 마늘 1/2숟가락| 통깨 1숟가락| 청양고추 1개,2인분,초급,https://recipe1.ezmember.co.kr/cache/recipe/2018/07/12/b46ed34d4ca126e5b170921fae870a461.png,10분 이내,"|1. 달걀은 반숙으로 삶아 준비한다.|2. 대파, 청양고추는 다져서 준비한다.|3. 밀패용기에 분량의 양념재료를 넣고 양념장을 만든다.|4. 양념장에 삶은 달걀을 넣는다.|5. 냉장고에서 6시간 정도 숙성시켜 완성한다.",|https://recipe1.ezmember.co.kr/cache/recipe/2018/07/12/c99603fcf997f0c3ab5267cc321c303a1.png|https://recipe1.ezmember.co.kr/cache/recipe/2018/07/12/bc14d189bd45a05c5e119848582b5ca71.png|https://recipe1.ezmember.co.kr/cache/recipe/2018/07/12/db3ff369d5f02e9fd03249cbdb3f24b31.png|https://recipe1.ezmember.co.kr/cache/recipe/2018/07/12/9308455c5dbaf63811fb0993d77676c51.png|https://recipe1.ezmember.co.kr/cache/recipe/2018/07/12/572d4eff3e3f9f28a055afc16d2adba81.png
6892430,표고버섯탕수,든든하게,[필수재료] 불린표고버섯 7개| 양파 1/4개| 빨강파프리카 1/8개| 노란파프리카 1/8개| 브로콜리 20g| 전분가루 5숟가락| 달걀흰자 1개 [표고양념재료] 진간장 1숟가락| 설탕 1/2숟가락 [소스재료] 물 1종이컵| 진간장 1숟가락| 식초 4숟가락| 설탕 3숟가락| 물엿 1숟가락| 전분가루 2숟가락,2인분,중급,https://recipe1.ezmember.co.kr/cache/recipe/2018/07/12/937d059d6c7249818ff6e41e1098566f1.png,30분 이내,"|1. 불린 표고는 4등분하여 양념재료로 밑간한다.|2. 봉투에 밑간한 표고, 흰자, 전분가루를 넣어 흔든다.|3. 예열된 기름에 노릇하게 튀긴다.|4. 양파, 노란파프리카, 빨강파프리카, 브로콜리를 썬다.|5. 냄비에 소스재료를 넣고 저어준다|6. 소스가 걸쭉하게 끓으면 채소, 튀긴 표고를 넣어 버무려 완성한다.",|https://recipe1.ezmember.co.kr/cache/recipe/2018/07/12/a955e1834f9d715b1e8c57126694f1071.png|https://recipe1.ezmember.co.kr/cache/recipe/2018/07/12/c8d8842c76146707e9d650dc0e5595521.png|https://recipe1.ezmember.co.kr/cache/recipe/2018/07/12/26aea7b5e594ff9e089c7bc621363ff51.png| |https://recipe1.ezmember.co.kr/cache/recipe/2018/07/12/74d4318e9dd77a5edba0080ab35f46d11.png|https://recipe1.ezmember.co.kr/cache/recipe/2018/07/12/ceb3c61c49c319d4baa7268fb5e2e6df1.png
6892431,키위청,가볍게,[필수재료] 키위 5개| 설탕 500g,6인분이상,초급,https://recipe1.ezmember.co.kr/cache/recipe/2018/07/12/7e43a3601d99f7edff5d7e8783aaf5be1.png,30분 이내,|1. 유리병을 열탕 소독해 말린다.|2. 한 입 크기로 썬 키위에 설탕 450g을 넣어 섞는다.|3. 유리병에 2를 넣고 설탕 50g을 넣은 후 2~3일간 실온 숙성 후 냉장고에 넣어 완성한다.,|https://recipe1.ezmember.co.kr/cache/recipe/2018/07/12/4a6881e2497d549badabc5fd0f3b2f9c1.png|https://recipe1.ezmember.co.kr/cache/recipe/2018/07/12/fd9125b4e876dcce96b6596cf6b3ac381.png|https://recipe1.ezmember.co.kr/cache/recipe/2018/07/12/fb26fa4e0de5edb2bdfd068755feb3501.png
6892432,견과류쌈장,든든하게,[필수재료] 아몬드 1/2종이컵| 호두 1종이컵| 땅콩 1/3종이컵| 해바리기씨 1/2종이컵| 통깨 1숟가락| 된장 4숟가락| 고추장 2숟가락| 다진마늘 1숟가락| 올리고당 1/2숟가락| 맛술 2숟가락| 기름 1숟가락 [선택재료] 배추| 고추| 당근,6인분이상,아무나,https://recipe1.ezmember.co.kr/cache/recipe/2018/07/12/8828214a3c05cdd76a8fe0616651bd9f1.png,10분 이내,"|1. 호두, 아몬드, 땅콩등 견과류는 다져서 준비한다.|2. 볼에 된장, 고추장, 다진 마늘, 올리고당, 맛술, 통깨, 참기름, 다진 견과류, 해바리기씨를 넣어 버무린다.|3. 고기 또는 채소와 곁들여 낸다.",|https://recipe1.ezmember.co.kr/cache/recipe/2018/07/12/f905e6314762d1765643322882363c9d1.png|https://recipe1.ezmember.co.kr/cache/recipe/2018/07/12/c60865bdb71061b7a33c1f06350289d61.png|https://recipe1.ezmember.co.kr/cache/recipe/2018/07/12/1b3944f685e7e77ab563387dc99a7f6f1.png
